cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
BIBLIOTHEQUES UNIVERSITAIRES,En tram,15.1850587495,down,S1,ALL,ALL,tram-b
GABRIEL FAURE,En tram,71.60044857540001,down,S1,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,En tram,246.09890987809982,down,S1,ALL,ALL,tram-b
GRAND SABLON,En tram,0.0,down,S1,ALL,ALL,tram-b
MICHALLON,En tram,0.0,down,S1,ALL,ALL,tram-b
LA TRONCHE HOPITAL,En tram,0.0,down,S1,ALL,ALL,tram-b
ILE VERTE,En tram,0.0,down,S1,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,En tram,0.0,down,S1,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,En tram,0.0,down,S1,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,En tram,369.12781183759984,down,S1,ALL,ALL,tram-b
VICTOR HUGO,En tram,103.42670956839999,down,S1,ALL,ALL,tram-b
ALSACE-LORRAINE,En tram,526.9639957780006,down,S1,ALL,ALL,tram-b
GARES,En tram,116.8441866952,down,S1,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),En tram,377.92761262760024,down,S1,ALL,ALL,tram-b
PALAIS DE JUSTICE,En tram,0.0,down,S1,ALL,ALL,tram-b
CITE INTERNATIONALE,En tram,0.0,down,S1,ALL,ALL,tram-b
CEA - CAMBRIDGE,En tram,0.0,down,S1,ALL,ALL,tram-b
PRESQU'ILE,En tram,0.0,down,S1,ALL,ALL,tram-b
PLAINE DES SPORTS,A pied,218.06003918860003,down,S1,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),A pied,1282.324263882803,down,S1,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,A pied,406.10697475759963,down,S1,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,A pied,2125.5900655921855,down,S1,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,A pied,4318.716339214346,down,S1,ALL,ALL,tram-b
GABRIEL FAURE,A pied,2928.8704415439247,down,S1,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,A pied,2631.195673977377,down,S1,ALL,ALL,tram-b
GRAND SABLON,A pied,1445.7778162164986,down,S1,ALL,ALL,tram-b
MICHALLON,A pied,2481.9380449073033,down,S1,ALL,ALL,tram-b
LA TRONCHE HOPITAL,A pied,1505.8606099027984,down,S1,ALL,ALL,tram-b
ILE VERTE,A pied,2427.700743585999,down,S1,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,A pied,2234.5065626358014,down,S1,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,A pied,1373.5464989178038,down,S1,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,A pied,1841.0118457887013,down,S1,ALL,ALL,tram-b
VICTOR HUGO,A pied,2314.833076411894,down,S1,ALL,ALL,tram-b
ALSACE-LORRAINE,A pied,1757.6998412511039,down,S1,ALL,ALL,tram-b
GARES,A pied,762.6954432402986,down,S1,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),A pied,1044.8983925736977,down,S1,ALL,ALL,tram-b
PALAIS DE JUSTICE,A pied,678.3583984769014,down,S1,ALL,ALL,tram-b
CITE INTERNATIONALE,A pied,491.3260694850003,down,S1,ALL,ALL,tram-b
CEA - CAMBRIDGE,A pied,106.4178224232,down,S1,ALL,ALL,tram-b
PRESQU'ILE,A pied,0.0,down,S1,ALL,ALL,tram-b
PLAINE DES SPORTS,Déposé en voiture,81.03316005679999,down,S1,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Déposé en voiture,39.3759632616,down,S1,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Déposé en voiture,7.566666976900001,down,S1,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Déposé en voiture,6.3622213008,down,S1,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Déposé en voiture,27.561159948099995,down,S1,ALL,ALL,tram-b
GABRIEL FAURE,Déposé en voiture,14.762140326199999,down,S1,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Déposé en voiture,54.921916183000015,down,S1,ALL,ALL,tram-b
GRAND SABLON,Déposé en voiture,71.6540185998,down,S1,ALL,ALL,tram-b
MICHALLON,Déposé en voiture,46.8775061629,down,S1,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Déposé en voiture,27.2490065536,down,S1,ALL,ALL,tram-b
ILE VERTE,Déposé en voiture,11.4854002557,down,S1,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Déposé en voiture,26.568336703,down,S1,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Déposé en voiture,0.0,down,S1,ALL,ALL,tram-b
