cluster_name,target_mode,passengers_count,up_down,line_direction,timelaps,goal,line
BEAU SITE (SEYSSINET),En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LA PLAINE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND PRE - CENTRE SUD,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
TUILERIE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LE PRISME,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
SEYSSINS RONDEAU,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LE RONDEAU,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
STADE LESDIGUIERES,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
VERLAINE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
MAISON DES ANCIENS,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
EDMOND ESMONIN,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
GRAND'PLACE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
RAYMOND CHANAS,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
COLLEGE DES SAULES,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
GENERAL DE GAULLE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LA CHATELIERE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
LE MARAIS,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
CHOPIN,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
ZELLA MELHIS,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
8 MAI 1945,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
ETIENNE GRAPPE,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
PABLO NERUDA,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
HENRI WALLON,En vélo,0.0,down,ALL,ALL,ALL,ligne-c6
PRESQU'ILE,A pied,90.96492562349992,down,ALL,ALL,ALL,ligne-c6
MARTYRS - RESISTANCE,A pied,26.5354668889,down,ALL,ALL,ALL,ligne-c6
CHAMECHAUDE,A pied,164.12585032,down,ALL,ALL,ALL,ligne-c6
LA SURE,A pied,113.33290908569997,down,ALL,ALL,ALL,ligne-c6
SAINT-EYNARD (FONTAINE),A pied,113.34427241269994,down,ALL,ALL,ALL,ligne-c6
CHARMETTES,A pied,502.19523575420106,down,ALL,ALL,ALL,ligne-c6
RUE PASTEUR,A pied,281.8231415871,down,ALL,ALL,ALL,ligne-c6
