cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
GRAND SABLON,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne EXPRESS 2,14.5122232953,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne EXPRESS 2,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne 5100,0.0,up,ALL,ALL,ALL,tram-b
